name,layer,type,assoc_score,effect_size,p_value,causal_strength,causal_confidence,causal_evidence_level,causal_mechanism,pathway_centrality,upstream_biomarkers,downstream_targets,clinical_actionability,temporal_stability,integrated_score,evidence_tier,discovery_methods,datasets
alt_mean,molecular,lab,0.0957358392761505,0.21472136270582473,1.7979350464214505e-05,0.06658356526498369,0.9147948795354557,2,Indirect via creatinine_min,0.660717575656364,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_slope_24h', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_repair', 'module_acute_kidney_injury', 'module_inflammation', 'module_apoptosis', 'module_metabolism', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'gene_IL6', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'platelets_min', 'wbc_min', 'wbc_max', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_inflammation', 'module_apoptosis', 'module_metabolism', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF']",0.5,0.8,0.6160463130687623,3,['pathway_analysis'],"['biomarker_dataset', 'clinical_dataset']"
urea_min,clinical,lab,0.07260513704749204,0.16069978077470387,0.0011570658218176266,0.06914186372439972,0.7173413414402272,3,,0.6928207648852862,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_max', 'potassium_mean', 'potassium_std', 'sodium_std', 'sodium_slope_24h', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'platelets_max', 'platelets_mean', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_collecting_duct', 'module_repair', 'module_acute_kidney_injury', 'module_inflammation', 'module_apoptosis', 'module_metabolism', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'gene_TGFB1', 'gene_COL1A1', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_max', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_apoptosis', 'gene_HAVCR1', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_IL6', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']",0.8,0.8,0.5968153030503721,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
glucose_min,clinical,lab,0.07705672304481583,0.17091221332861206,0.0005625536193862857,0.22063341240052683,0.7090283348200654,3,,0.6991685471962611,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'wbc_min', 'wbc_mean', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_repair', 'module_tubular_transport', 'module_oxidative_stress', 'gene_IGFBP7', 'gene_TNF', 'gene_IL6', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'wbc_min', 'wbc_mean', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_collecting_duct', 'module_injury', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'gene_IL18', 'gene_IL6', 'gene_SOD2', 'outcome']",0.5,0.8,0.590983195432819,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
lactate_max,molecular,lab,0.07631700586688744,0.1690076982018492,0.0006358391208187708,0.021768864483613252,0.6947607607822436,3,,0.7313912690335341,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_injury', 'module_acute_kidney_injury', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_IL18', 'gene_TNF', 'gene_IL6', 'gene_COL1A1', 'gene_SOD2', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_TIMP2', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'outcome']",0.5,0.8,0.5899110866237353,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
bilirubin_max,molecular,lab,0.07500906471998203,0.16862801985342152,0.0007875362709930389,0.06673796718094242,0.7017494745953832,3,,0.7056749638675079,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_peak_time', 'potassium_min', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_collecting_duct', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_inflammation', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_mean', 'urea_std', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_fibrosis', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'pathway_inflammation_fibrosis', 'outcome']",0.5,0.8,0.5860211989984901,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
lactate_mean,molecular,lab,0.06288745990247716,0.14180628309096702,0.004901483192735867,0.08003735127793787,0.6975747898612119,3,,0.7249227109062942,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_slope_24h', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_max', 'bilirubin_mean', 'module_injury', 'module_repair', 'module_tubular_transport', 'module_oxidative_stress', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_TIMP2', 'gene_TGFB1', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_max', 'alt_mean', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_collecting_duct', 'module_acute_kidney_injury', 'module_oxidative_stress', 'module_fibrosis', 'module_metabolism', 'gene_LCN2', 'gene_IL18', 'gene_IGFBP7', 'gene_TNF', 'gene_IL6', 'gene_TGFB1', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'outcome']",0.5,0.8,0.5615016065488072,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
wbc_min,clinical,lab,0.053418605375051546,0.11803591656133923,0.016886770330199363,0.10228419818666917,0.6297212356157886,3,,0.67362610492681,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_mean', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_max', 'module_proximal_tubule', 'module_collecting_duct', 'module_injury', 'module_repair', 'module_tubular_transport', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_mean', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_mean', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_TAL', 'module_repair', 'module_tubular_transport', 'module_fibrosis', 'module_apoptosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_TGFB1', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.5257419462105617,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
wbc_max,clinical,lab,0.05819103188422401,0.12980909216234424,0.009242284251354427,0.10603870415801712,0.6430691257961376,3,,0.5203806502407595,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_mean', 'potassium_std', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'lactate_min', 'lactate_max', 'ast_min', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_TAL', 'module_collecting_duct', 'module_metabolism', 'gene_LCN2', 'gene_TGFB1', 'gene_COL1A1', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_slope_24h', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'glucose_max', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'alt_min', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_collecting_duct', 'module_inflammation', 'module_apoptosis', 'module_metabolism', 'gene_TIMP2', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.5218460431232601,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
ast_mean,molecular,lab,0.05377578895581295,0.11868951237253934,0.01616529565176794,0.16749655595000437,0.5747518666515194,3,,0.7248256621405863,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_mean', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'wbc_min', 'wbc_mean', 'glucose_min', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_injury', 'module_inflammation', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_TNF', 'gene_IL6', 'gene_TGFB1', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_std', 'sodium_slope_24h', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_injury', 'module_tubular_transport', 'module_inflammation', 'module_fibrosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_TNF', 'gene_TGFB1', 'gene_COL1A1', 'outcome']",0.5,0.8,0.5215931060444801,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
wbc_mean,clinical,lab,0.05182302845091277,0.11518326479253349,0.020465434079835143,0.09857523105117555,0.585048427642348,3,,0.5971060868001763,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_max', 'urea_mean', 'urea_slope_24h', 'urea_peak_time', 'potassium_max', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'wbc_min', 'glucose_min', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_injury', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_LCN2', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TGFB1', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_max', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_mean', 'chloride_std', 'chloride_peak_time', 'hemoglobin_mean', 'wbc_min', 'glucose_min', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_collecting_duct', 'module_injury', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_inflammation', 'module_apoptosis', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_COL1A1', 'outcome']",0.5,0.8,0.5072947455732488,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
hemoglobin_mean,clinical,lab,0.04749703886048843,0.10647078106870392,0.0336699859520484,0.046057640228624894,0.5827455355584007,3,,0.6289789554198771,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_slope_24h', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_TAL', 'module_repair', 'module_oxidative_stress', 'module_inflammation', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_IGFBP7', 'gene_SOD2', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_max', 'platelets_max', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_TAL', 'module_repair', 'module_tubular_transport', 'module_apoptosis', 'module_metabolism', 'gene_IL18', 'gene_TIMP2', 'gene_IL6', 'gene_TGFB1', 'pathway_inflammation_fibrosis', 'outcome']",0.5,0.8,0.5027061915198893,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
hemoglobin_min,clinical,lab,0.04501542268264078,0.1008945264822883,0.044123919914764276,0.014345033511053571,0.514952856341125,3,,0.6801156354584903,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_std', 'potassium_peak_time', 'sodium_min', 'sodium_std', 'sodium_slope_24h', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_max', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_collecting_duct', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_fibrosis', 'module_apoptosis', 'gene_LCN2', 'gene_IL18', 'gene_IGFBP7', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_std', 'urea_slope_24h', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_mean', 'sodium_std', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_max', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_proximal_tubule', 'module_TAL', 'module_collecting_duct', 'module_repair', 'module_tubular_transport', 'module_oxidative_stress', 'module_fibrosis', 'module_metabolism', 'gene_IL18', 'gene_IL6', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'outcome']",0.5,0.8,0.49147271784564545,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
