experiment_id,timestamp,biomarker,concentration_ng_ml,TEER,viability_percent,treatment
LIVER_011,2024-01-12 04:00:00,ALB,18.811733481329753,596.4759759374496,95.66061803666535,drug_A
LIVER_011,2024-01-12 05:00:00,ALB,34.468108325634034,788.7008218131914,85.87532474905524,control
LIVER_011,2024-01-12 06:00:00,ALB,38.448891545946104,810.7679869726605,96.17042859304152,drug_B
LIVER_011,2024-01-12 07:00:00,ALB,15.684113413155341,912.1853189426848,98.55271912346106,drug_B
LIVER_011,2024-01-12 08:00:00,ALB,7.9774098834304334,743.3330587489894,97.81742729015629,drug_A
LIVER_011,2024-01-12 09:00:00,ALB,12.620644214889852,674.8460575809555,99.2188230203663,drug_B
LIVER_011,2024-01-12 10:00:00,ALB,70.65247242634538,634.3586294524844,89.90539940375727,control
LIVER_011,2024-01-12 11:00:00,ALB,15.785840518342145,870.7715541249621,95.61270040145038,drug_A
LIVER_011,2024-01-12 12:00:00,ALB,16.691427905927107,802.330760088587,88.75013394068264,drug_A
LIVER_011,2024-01-12 13:00:00,ALB,32.09216151546351,924.9201767487533,94.45702283509749,control
LIVER_011,2024-01-12 14:00:00,ALB,9.844739323349785,860.6165090611456,84.56614608649832,drug_B
LIVER_011,2024-01-12 15:00:00,ALB,23.52851374590844,667.3545205546535,97.77292140929686,drug_A
LIVER_011,2024-01-12 16:00:00,ALB,14.624489438979838,899.5752236681355,90.6155058010181,drug_A
LIVER_011,2024-01-12 17:00:00,ALB,19.83217218365622,706.2977995600074,100.09401012510298,drug_B
LIVER_011,2024-01-12 18:00:00,ALB,9.097945222101554,876.0414656144297,95.92900079325416,drug_A
LIVER_011,2024-01-12 19:00:00,ALB,24.846795261158313,825.7996992120067,94.34558354890531,drug_B
LIVER_011,2024-01-12 20:00:00,ALB,17.607748286086842,759.671049802688,104.01013140917728,control
LIVER_011,2024-01-12 21:00:00,ALB,19.859817222519876,777.9035826170336,92.13442919497265,control
LIVER_011,2024-01-12 22:00:00,ALB,12.959649761883197,803.7660233167937,90.65406934159306,drug_A
LIVER_011,2024-01-12 23:00:00,ALB,19.238832783486068,699.8379990105085,90.59449853557022,drug_B
LIVER_012,2024-01-13 00:00:00,ALB,27.551529481675782,702.1233352138746,93.75945533953218,control
LIVER_012,2024-01-13 01:00:00,ALB,21.464284099572076,981.1980124134872,93.78962864345884,drug_A
LIVER_012,2024-01-13 02:00:00,ALB,37.810945560862784,855.9359208728331,90.32293928152905,drug_B
LIVER_012,2024-01-13 03:00:00,ALB,67.13442532913525,811.4533366215464,96.75072735499415,drug_A
LIVER_012,2024-01-13 04:00:00,ALB,19.098093339399597,949.8564838865079,100.42824150709582,drug_B
LIVER_012,2024-01-13 05:00:00,ALB,15.9562767410287,770.1696505448554,102.81828249612369,drug_B
LIVER_012,2024-01-13 06:00:00,ALB,11.991665616911408,747.070176245378,95.09343273923953,drug_B
LIVER_012,2024-01-13 07:00:00,ALB,35.327518416053415,668.8778989824884,97.99222476415844,control
LIVER_012,2024-01-13 08:00:00,ALB,13.174898925778196,798.645045195254,85.15150910157466,drug_A
LIVER_012,2024-01-13 09:00:00,ALB,15.845932484172538,909.1046102164668,91.44633285459652,drug_B
LIVER_012,2024-01-13 10:00:00,ALB,35.361596802758,772.5252504825582,98.92221055842823,drug_A
LIVER_012,2024-01-13 11:00:00,ALB,29.333431566384906,822.4451818559972,97.23549151306078,drug_A
LIVER_012,2024-01-13 12:00:00,ALB,19.054514160011077,978.0829212966642,83.83523859729009,drug_B
LIVER_012,2024-01-13 13:00:00,ALB,15.083716549107349,711.1789244552753,85.18480170724439,drug_B
LIVER_012,2024-01-13 14:00:00,ALB,42.0252309518911,938.0091354147452,88.87218649245236,drug_A
LIVER_012,2024-01-13 15:00:00,ALB,24.48110919127372,744.969484615458,88.64188316030975,drug_A
LIVER_012,2024-01-13 16:00:00,ALB,5.44707683105975,837.8568868094916,91.46337002201712,drug_A
LIVER_012,2024-01-13 17:00:00,ALB,13.901879410705961,784.3269601777474,97.3120075493756,drug_B
LIVER_012,2024-01-13 18:00:00,ALB,35.67259868323697,626.0286221221901,90.18779529298433,control
LIVER_012,2024-01-13 19:00:00,ALB,11.474934555281788,904.7009174643314,90.52368883646155,control
LIVER_012,2024-01-13 20:00:00,ALB,34.9479644475925,729.1921133805859,84.22050674755052,drug_B
LIVER_012,2024-01-13 21:00:00,ALB,17.52804228559608,608.1325242968182,88.71113619722156,control
LIVER_012,2024-01-13 22:00:00,ALB,33.05369663194329,750.6243416838688,84.21709050670124,drug_B
LIVER_012,2024-01-13 23:00:00,ALB,16.215092097533663,670.3498232519171,84.43702249580592,drug_B
LIVER_013,2024-01-14 00:00:00,ALB,30.677807332536958,922.250091488688,98.07254642652674,drug_B
LIVER_013,2024-01-14 01:00:00,ALB,19.20630661971261,769.6691538064051,93.89863093470062,control
LIVER_013,2024-01-14 02:00:00,ALB,17.101880564209196,754.8994969870072,92.74588630172468,drug_B
LIVER_013,2024-01-14 03:00:00,ALB,15.818180246435757,873.264007721558,91.59641709945708,control
LIVER_013,2024-01-14 04:00:00,ALB,22.097597128309463,710.5436767586216,87.59446425236769,drug_A
LIVER_013,2024-01-14 05:00:00,ALB,45.059293314478836,813.9342593621265,94.26267445910668,control
LIVER_013,2024-01-14 06:00:00,ALB,9.279129636197455,850.3429082601878,81.39222029305591,drug_A
LIVER_013,2024-01-14 07:00:00,ALB,23.254455863781967,910.8182816737517,86.80047036437234,drug_A
LIVER_013,2024-01-14 08:00:00,ALB,13.92461175633038,850.5427146624818,94.99997103962419,control
LIVER_013,2024-01-14 09:00:00,ALB,13.39609783085355,907.3087345410313,91.18019560199039,drug_A
LIVER_013,2024-01-14 10:00:00,ALB,30.041998041700623,678.1027477463874,91.74185763853865,drug_A
LIVER_013,2024-01-14 11:00:00,ALB,22.160048195056063,1040.3415585238274,91.71190601483207,drug_B
LIVER_013,2024-01-14 12:00:00,ALB,16.047283552640206,806.7498535875009,92.98782995086191,control
LIVER_013,2024-01-14 13:00:00,ALB,25.143872217626754,861.8028710983621,92.70518327911282,drug_A
LIVER_013,2024-01-14 14:00:00,ALB,45.454679115047725,685.3654606981312,93.51317732619516,drug_A
LIVER_013,2024-01-14 15:00:00,ALB,13.775092567640773,638.6531339731598,96.65504732163927,control
LIVER_013,2024-01-14 16:00:00,ALB,33.200710843399804,774.761995653555,93.70300009549929,control
LIVER_013,2024-01-14 17:00:00,ALB,41.16509854273241,830.2398844238224,88.07323428743973,drug_A
LIVER_013,2024-01-14 18:00:00,ALB,36.4060600058244,677.2392184863007,94.98700034924929,control
LIVER_013,2024-01-14 19:00:00,ALB,28.519451725648917,878.9900080037874,90.04287241656633,control
LIVER_013,2024-01-14 20:00:00,ALB,21.332889278287468,697.1325666870916,85.60988708281812,control
LIVER_013,2024-01-14 21:00:00,ALB,8.82977596446278,887.4834438269131,81.21509677650164,control
LIVER_013,2024-01-14 22:00:00,ALB,14.592666764910271,667.6910206592502,100.21007580068185,drug_A
LIVER_013,2024-01-14 23:00:00,ALB,33.278400226197235,800.2782370921578,100.10214822552037,control
LIVER_014,2024-01-15 00:00:00,ALB,20.68835664571373,912.6117026015381,89.72877862423368,drug_A
LIVER_014,2024-01-15 01:00:00,ALB,19.88632485675426,636.9326632584736,92.85485485784109,drug_B
LIVER_014,2024-01-15 02:00:00,ALB,33.4891155203775,581.4289517524658,96.27450189810355,drug_B
LIVER_014,2024-01-15 03:00:00,ALB,32.776292041113635,774.7314311999036,93.96042264850435,drug_B
LIVER_014,2024-01-15 04:00:00,ALB,10.928210576284185,751.7953205171783,85.01240883578063,drug_A
LIVER_014,2024-01-15 05:00:00,ALB,19.151431425237334,630.7043185804614,91.50830186602624,drug_A
LIVER_014,2024-01-15 06:00:00,ALB,32.637122449687766,738.2553387540902,82.4394841945757,drug_A
LIVER_014,2024-01-15 07:00:00,ALB,24.49378306557073,701.0371863429663,96.70385593994108,drug_A
LIVER_014,2024-01-15 08:00:00,ALB,18.781379902575615,784.077612190329,87.15400194843117,control
LIVER_014,2024-01-15 09:00:00,ALB,26.456943846323625,741.8764826917168,87.52245298927451,control
LIVER_014,2024-01-15 10:00:00,ALB,9.056684766107216,844.0474737960399,91.9018110053666,drug_B
LIVER_014,2024-01-15 11:00:00,ALB,26.47616719519435,753.837040974354,97.76166304370751,control
LIVER_014,2024-01-15 12:00:00,ALB,25.431299180408754,813.9215408644903,98.03076697835296,drug_A
LIVER_014,2024-01-15 13:00:00,ALB,24.336706746112213,932.5269051038331,94.11006580353484,drug_B
LIVER_014,2024-01-15 14:00:00,ALB,9.961198185401235,974.957674318694,85.78068382304357,control
LIVER_014,2024-01-15 15:00:00,ALB,14.204337860663358,906.9850498701039,87.43525963487996,drug_B
LIVER_014,2024-01-15 16:00:00,ALB,14.342894859970354,827.8994162223802,87.82326473370121,drug_A
LIVER_014,2024-01-15 17:00:00,ALB,58.707915468627405,755.2853537616087,89.06971449064687,drug_A
LIVER_014,2024-01-15 18:00:00,ALB,68.99445169280044,610.7815751176333,89.26254821500595,drug_B
LIVER_014,2024-01-15 19:00:00,ALB,12.567449308845305,896.3879116794909,103.05261500795676,drug_A
LIVER_014,2024-01-15 20:00:00,ALB,28.994963568474745,664.7835553375276,95.3349020171908,drug_A
LIVER_014,2024-01-15 21:00:00,ALB,9.255651752507465,656.438117178656,82.43446787410487,drug_B
LIVER_014,2024-01-15 22:00:00,ALB,33.828526229019566,748.0146608451246,83.75458833032889,drug_B
LIVER_014,2024-01-15 23:00:00,ALB,33.881446587838305,725.1364685963667,96.34051571478965,control
LIVER_015,2024-01-16 00:00:00,ALB,11.583832298931144,728.8701375239463,89.06717960218641,control
LIVER_015,2024-01-16 01:00:00,ALB,18.196556759604295,849.3383300411523,96.8270398721769,drug_B
LIVER_015,2024-01-16 02:00:00,ALB,10.250390207480015,882.4014830598352,100.44818498847349,control
LIVER_015,2024-01-16 03:00:00,ALB,31.04035424888032,664.274476917322,91.05459265419063,drug_A
LIVER_015,2024-01-16 04:00:00,ALB,46.35300827783356,841.9019009366045,88.47494072120796,drug_A
LIVER_015,2024-01-16 05:00:00,ALB,19.533197640744174,700.9307611362296,95.14706792443394,drug_A
LIVER_015,2024-01-16 06:00:00,ALB,18.999011838722254,709.609235853521,88.32235028705117,drug_B
LIVER_015,2024-01-16 07:00:00,ALB,37.26470334463554,690.7687235327421,90.41795775152599,control
LIVER_015,2024-01-16 08:00:00,ALB,30.95883599673908,876.4096078496275,95.86553603347619,drug_A
LIVER_015,2024-01-16 09:00:00,ALB,11.272995923316321,881.3296576583077,88.56840462175442,control
LIVER_015,2024-01-16 10:00:00,ALB,21.708712233152912,1046.573395541993,90.54596959927981,control
LIVER_015,2024-01-16 11:00:00,ALB,16.380448466637535,729.5712291808811,90.80559626066702,drug_B
LIVER_015,2024-01-16 12:00:00,ALB,20.697532760964087,638.9155544438254,89.24636487955681,drug_A
LIVER_015,2024-01-16 13:00:00,ALB,30.162432812361022,838.8578604530965,104.46499758716395,drug_B
LIVER_015,2024-01-16 14:00:00,ALB,24.11057392893348,940.2072147217843,82.03034581865982,drug_B
LIVER_015,2024-01-16 15:00:00,ALB,36.935334145512286,888.6448197016259,80.53011829983207,control
LIVER_015,2024-01-16 16:00:00,ALB,31.80228814662359,770.9725455811349,93.33696157035952,drug_B
LIVER_015,2024-01-16 17:00:00,ALB,23.590613576293425,749.287693994341,90.81822631455502,control
LIVER_015,2024-01-16 18:00:00,ALB,28.678156767570986,812.0225633434213,88.38909346036515,control
LIVER_015,2024-01-16 19:00:00,ALB,74.78417628805903,797.4973041254856,96.08883149600143,drug_A
LIVER_015,2024-01-16 20:00:00,ALB,23.183914886077886,788.4377885042545,94.55139505266035,drug_A
LIVER_015,2024-01-16 21:00:00,ALB,33.0792553437249,850.77576703115,92.26994209222896,control
LIVER_015,2024-01-16 22:00:00,ALB,28.872321758319863,754.1043114175427,83.71783567414425,drug_B
LIVER_015,2024-01-16 23:00:00,ALB,37.64567866530274,731.1333245037057,91.68671521898777,drug_B
LIVER_016,2024-01-17 00:00:00,ALB,27.742316331506693,937.4309513179095,89.00753191641832,control
LIVER_016,2024-01-17 01:00:00,ALB,8.41073672582048,738.659733645906,90.48765156755935,control
LIVER_016,2024-01-17 02:00:00,ALB,21.764647747657932,800.3046020153414,94.18469084873175,control
LIVER_016,2024-01-17 03:00:00,ALB,36.4274691636716,849.9526985095408,103.44341034398836,drug_B
LIVER_016,2024-01-17 04:00:00,ALB,31.141439270170444,867.35651431867,100.57263534096866,drug_B
LIVER_016,2024-01-17 05:00:00,ALB,11.82607959748813,682.988697394064,82.9900978120999,drug_A
LIVER_016,2024-01-17 06:00:00,ALB,16.393728951357172,683.7692843612383,90.83664045740001,drug_A
LIVER_016,2024-01-17 07:00:00,ALB,11.902649574911187,886.310022617063,88.0177990947021,drug_A
LIVER_016,2024-01-17 08:00:00,ALB,25.248548604872262,680.6403089679004,96.67619080699814,control
LIVER_016,2024-01-17 09:00:00,ALB,15.69143012050763,798.4690150827005,94.89645749800545,drug_B
LIVER_016,2024-01-17 10:00:00,ALB,30.206547877908363,669.1951478441581,83.28587834133212,control
LIVER_016,2024-01-17 11:00:00,ALB,20.035766631740746,680.6940045089764,91.79955743671724,drug_A
LIVER_016,2024-01-17 12:00:00,ALB,6.351249119093354,755.5054239875328,87.6258980996194,control
LIVER_016,2024-01-17 13:00:00,ALB,6.435395151092708,829.1449923211807,88.3465901809811,control
LIVER_016,2024-01-17 14:00:00,ALB,14.838011460344925,982.6009713546936,95.38962935669635,drug_A
LIVER_016,2024-01-17 15:00:00,ALB,15.737466897095617,880.8929200471298,88.44773725082524,drug_B
LIVER_016,2024-01-17 16:00:00,ALB,5.954476051900726,790.2691811227974,84.45289043296619,control
LIVER_016,2024-01-17 17:00:00,ALB,17.49887116105469,803.2004149065766,88.23291064826908,drug_B
LIVER_016,2024-01-17 18:00:00,ALB,14.847484607760117,792.4182604181786,97.46534293306605,drug_B
LIVER_016,2024-01-17 19:00:00,ALB,26.780789307493766,719.7507266788352,98.49405662423526,drug_A
LIVER_016,2024-01-17 20:00:00,ALB,11.724369427761138,622.1369166790197,98.27599242226626,drug_A
LIVER_016,2024-01-17 21:00:00,ALB,22.06975246162134,860.7131100783619,98.55579443159053,drug_A
LIVER_016,2024-01-17 22:00:00,ALB,13.056787961208721,711.9538035177594,96.81099677297559,drug_A
LIVER_016,2024-01-17 23:00:00,ALB,19.561630555283767,735.6481769619857,96.63920064040619,drug_A
LIVER_017,2024-01-18 00:00:00,ALB,41.587903554413856,979.9271575019,95.72900625530202,drug_A
LIVER_017,2024-01-18 01:00:00,ALB,27.023708859351782,763.5047270457114,87.80395166330497,drug_A
LIVER_017,2024-01-18 02:00:00,ALB,14.918646488360192,671.8702326523145,83.31135122474353,control
LIVER_017,2024-01-18 03:00:00,ALB,7.584132557243159,748.8549444449769,88.19799962833346,control
LIVER_017,2024-01-18 04:00:00,ALB,19.63001179216013,1004.2984525351256,85.93771360575386,drug_B
LIVER_017,2024-01-18 05:00:00,ALB,35.436505166162064,883.7562703358373,87.93177321970163,control
LIVER_017,2024-01-18 06:00:00,ALB,10.51939483449021,823.4137547113296,91.26500608901463,drug_A
LIVER_017,2024-01-18 07:00:00,ALB,16.73941919365501,839.9687951752642,88.74321553104086,drug_B
LIVER_017,2024-01-18 08:00:00,ALB,19.951567110856843,853.6416732395043,89.87900488985944,drug_A
LIVER_017,2024-01-18 09:00:00,ALB,12.55257147231736,1030.041008544697,97.37716531552519,drug_B
LIVER_017,2024-01-18 10:00:00,ALB,26.6490851799364,623.9237240844183,95.76670810552267,drug_B
LIVER_017,2024-01-18 11:00:00,ALB,24.302499191414565,782.1390025452655,97.08770458303377,drug_A
LIVER_017,2024-01-18 12:00:00,ALB,38.99387997200187,824.7026643605113,94.69566051591403,drug_B
LIVER_017,2024-01-18 13:00:00,ALB,23.826886065087347,928.7982473801939,89.88594019457229,drug_B
LIVER_017,2024-01-18 14:00:00,ALB,34.811663039979436,714.1894455231807,94.16560267338596,drug_A
LIVER_017,2024-01-18 15:00:00,ALB,36.36191936962365,919.6631486645651,88.95108547840309,drug_A
LIVER_017,2024-01-18 16:00:00,ALB,22.54394962004782,823.6424676262449,96.13497194558659,drug_B
LIVER_017,2024-01-18 17:00:00,ALB,29.931197662738683,863.4241143059222,94.37642794659946,drug_A
LIVER_017,2024-01-18 18:00:00,ALB,13.34854335216221,590.5879372336223,94.94528473702934,drug_B
LIVER_017,2024-01-18 19:00:00,ALB,23.792258423374758,839.3911973236152,87.62487296171878,drug_A
LIVER_017,2024-01-18 20:00:00,ALB,9.366802999898324,926.2584103427182,89.24070927053776,drug_A
LIVER_017,2024-01-18 21:00:00,ALB,72.17542708131764,746.2310302572138,93.51722375462023,drug_A
LIVER_017,2024-01-18 22:00:00,ALB,50.9404752248839,988.6614646089411,100.1546459063147,drug_A
LIVER_017,2024-01-18 23:00:00,ALB,32.40200080634271,769.364653922869,92.3279692284159,drug_B
LIVER_018,2024-01-19 00:00:00,ALB,13.341781246381661,799.6625542589048,91.14907688737536,drug_A
LIVER_018,2024-01-19 01:00:00,ALB,16.01276113579689,808.1563034984365,98.53278730882174,control
LIVER_018,2024-01-19 02:00:00,ALB,16.185278680612033,711.3957545668327,87.78369697853128,control
LIVER_018,2024-01-19 03:00:00,ALB,18.772228161001593,951.3449743242131,95.15405842277389,drug_B
LIVER_018,2024-01-19 04:00:00,ALB,12.76155105893801,905.6655283772792,94.27844834333625,drug_B
LIVER_018,2024-01-19 05:00:00,ALB,11.694850073091937,777.3515901150168,87.2028038163826,drug_A
LIVER_018,2024-01-19 06:00:00,ALB,30.724088685628974,887.571586240098,93.78083438612421,drug_B
LIVER_018,2024-01-19 07:00:00,ALB,20.580364037849222,747.222313575406,95.85719495957912,control
LIVER_018,2024-01-19 08:00:00,ALB,15.003654759625832,669.9098243485874,84.99897478315445,control
LIVER_018,2024-01-19 09:00:00,ALB,4.937659558006519,683.0083164289712,77.63868893359175,drug_A
LIVER_018,2024-01-19 10:00:00,ALB,15.746553182176472,814.1835167142904,90.62885821472734,control
LIVER_018,2024-01-19 11:00:00,ALB,12.186680842901334,789.9845923520047,90.98163124911517,drug_B
LIVER_018,2024-01-19 12:00:00,ALB,23.986981057086552,777.8886904711499,87.79859284671436,drug_A
LIVER_018,2024-01-19 13:00:00,ALB,12.661740723066098,916.022190358524,90.80351611600291,drug_A
LIVER_018,2024-01-19 14:00:00,ALB,19.87209234688328,725.2788320852177,79.8787986986353,drug_B
LIVER_018,2024-01-19 15:00:00,ALB,31.2501038126135,784.9164379393444,90.8150041446992,drug_B
LIVER_018,2024-01-19 16:00:00,ALB,20.76970342156357,851.5939217704099,84.18727071556728,control
LIVER_018,2024-01-19 17:00:00,ALB,15.417044164351502,840.8345164394779,91.97650297779914,control
LIVER_018,2024-01-19 18:00:00,ALB,11.528246501879599,856.7055517388103,85.33421344673172,control
LIVER_018,2024-01-19 19:00:00,ALB,67.18133791277477,739.2654401234545,100.14661668309013,control
LIVER_018,2024-01-19 20:00:00,ALB,22.204269686704677,914.8637349428715,86.92089090510801,drug_A
LIVER_018,2024-01-19 21:00:00,ALB,20.714624013621766,901.2067864703859,80.5792607125883,drug_B
LIVER_018,2024-01-19 22:00:00,ALB,24.282138249012835,981.1504812593516,91.58676107480906,control
LIVER_018,2024-01-19 23:00:00,ALB,13.269810131898677,690.4654436143084,90.91134507755777,drug_A
LIVER_019,2024-01-20 00:00:00,ALB,24.985106368433815,890.3934841086195,80.1853378222908,control
LIVER_019,2024-01-20 01:00:00,ALB,12.12336579134979,715.738007860977,97.01525654830591,drug_B
LIVER_019,2024-01-20 02:00:00,ALB,40.39125137041167,805.7013136371052,88.76379681005977,drug_B
LIVER_019,2024-01-20 03:00:00,ALB,19.502820478796533,586.686696492949,91.81733325040695,control
LIVER_019,2024-01-20 04:00:00,ALB,15.778184197172147,704.6671391741288,92.61335157997398,control
LIVER_019,2024-01-20 05:00:00,ALB,45.25617972070915,702.5963776882123,94.29748653035347,drug_A
LIVER_019,2024-01-20 06:00:00,ALB,17.35870944151505,643.6809191303342,96.41554888573579,control
LIVER_019,2024-01-20 07:00:00,ALB,19.318851898856874,926.4578377338463,89.68417566764268,drug_B
LIVER_019,2024-01-20 08:00:00,ALB,33.757221941098585,850.5424093216699,98.54736448175356,drug_B
LIVER_019,2024-01-20 09:00:00,ALB,15.118646281295417,747.271405575978,89.43835162788848,control
LIVER_019,2024-01-20 10:00:00,ALB,51.24658020622811,908.0048065714649,89.76339052170624,drug_A
LIVER_019,2024-01-20 11:00:00,ALB,38.11119918743262,678.0885388680783,92.58860608690455,drug_A
LIVER_019,2024-01-20 12:00:00,ALB,14.55922893843641,902.9960817581161,90.3261233394673,control
LIVER_019,2024-01-20 13:00:00,ALB,16.41467527225068,878.1799311312911,94.83843375467293,control
LIVER_019,2024-01-20 14:00:00,ALB,56.33198322916443,693.2467085745727,92.1210972833638,control
LIVER_019,2024-01-20 15:00:00,ALB,40.6952052225013,826.5056044840312,91.77486588585566,control
LIVER_019,2024-01-20 16:00:00,ALB,12.663750676569835,917.3726997742589,87.69039810992089,control
LIVER_019,2024-01-20 17:00:00,ALB,24.08942554988939,918.738605156475,104.94781821009306,control
LIVER_019,2024-01-20 18:00:00,ALB,15.626192269362372,855.8690966033275,93.46696977820952,control
LIVER_019,2024-01-20 19:00:00,ALB,19.346616079699476,848.3772740951845,90.82292189043389,drug_A
LIVER_019,2024-01-20 20:00:00,ALB,12.142706692880614,913.9878561129045,98.58557533669932,control
LIVER_019,2024-01-20 21:00:00,ALB,18.934122859295417,790.8830880443813,80.79975050740248,drug_B
LIVER_019,2024-01-20 22:00:00,ALB,20.79868173865235,904.2019483162937,89.71480832068802,drug_A
LIVER_019,2024-01-20 23:00:00,ALB,17.271500055243674,776.1067900830305,90.16587794092656,drug_A
LIVER_020,2024-01-21 00:00:00,ALB,14.420389088742388,597.0326132260418,95.81795550309928,drug_A
LIVER_020,2024-01-21 01:00:00,ALB,37.65741868812012,879.5703141699743,95.09331968740325,drug_A
LIVER_020,2024-01-21 02:00:00,ALB,20.470303336369835,813.554459215863,93.86217323491107,drug_A
LIVER_020,2024-01-21 03:00:00,ALB,13.530776580013745,707.6867389542151,94.5190920922009,control
LIVER_020,2024-01-21 04:00:00,ALB,15.570878077958787,877.7531240814944,98.87933086591978,control
LIVER_020,2024-01-21 05:00:00,ALB,33.32383812620581,740.489820584528,85.93761487676045,control
LIVER_020,2024-01-21 06:00:00,ALB,25.970309022888724,817.9581781939598,93.7531504963678,drug_B
LIVER_020,2024-01-21 07:00:00,ALB,25.65128236422806,885.9257224999841,93.73088872916371,drug_B
LIVER_020,2024-01-21 08:00:00,ALB,12.389431454237346,815.0136116371384,83.47560722933838,control
LIVER_020,2024-01-21 09:00:00,ALB,6.433407889605804,582.7330453985963,96.23710838575211,drug_A
LIVER_020,2024-01-21 10:00:00,ALB,19.127717736087963,941.1709375931456,91.75311548221907,drug_A
LIVER_020,2024-01-21 11:00:00,ALB,17.262176396990874,777.8139096204694,94.10842234132222,control
LIVER_020,2024-01-21 12:00:00,ALB,25.9598963484728,774.0453322416083,95.69405240443751,control
LIVER_020,2024-01-21 13:00:00,ALB,27.32176786073971,888.866275355096,89.36622283672504,drug_B
LIVER_020,2024-01-21 14:00:00,ALB,24.134531485989054,983.8183676795122,90.88267008814074,control
LIVER_020,2024-01-21 15:00:00,ALB,16.866705701501477,611.4799947978883,90.51866278245559,drug_B
LIVER_020,2024-01-21 16:00:00,ALB,27.877089848860614,952.7723619523764,90.2144881509613,drug_A
LIVER_020,2024-01-21 17:00:00,ALB,29.880070179984582,789.5550781462529,91.15589138404995,control
LIVER_020,2024-01-21 18:00:00,ALB,15.194679309539882,630.7881111442781,96.26175678447235,control
LIVER_020,2024-01-21 19:00:00,ALB,14.264028718177675,726.6212026214636,92.18031695734814,control
LIVER_020,2024-01-21 20:00:00,ALB,12.633138901316324,823.8368982734785,96.87598814891214,control
LIVER_020,2024-01-21 21:00:00,ALB,25.804453284784586,687.9577340088383,91.45031142314909,drug_B
LIVER_020,2024-01-21 22:00:00,ALB,18.751537380581784,895.2874547202938,100.06139128994323,control
LIVER_020,2024-01-21 23:00:00,ALB,38.76265281624224,698.5581122832,95.91435121790673,drug_B
LIVER_021,2024-01-22 00:00:00,ALB,16.753899602394068,749.7400539393767,87.5200059659275,drug_B
LIVER_021,2024-01-22 01:00:00,ALB,12.610873309642061,804.3602446372454,100.47525520215376,drug_B
LIVER_021,2024-01-22 02:00:00,ALB,31.60858773895934,778.4501797680131,96.032820883405,drug_B
LIVER_021,2024-01-22 03:00:00,ALB,22.26519638186407,777.9805372992042,81.66072636782003,drug_A
LIVER_021,2024-01-22 04:00:00,ALB,9.465369410287892,876.0055963689603,92.41219876467251,drug_A
LIVER_021,2024-01-22 05:00:00,ALB,9.691258079758429,829.7921065259802,93.4436619735998,control
LIVER_021,2024-01-22 06:00:00,ALB,34.544204423847376,742.2469906492446,94.40073068111185,drug_B
LIVER_021,2024-01-22 07:00:00,ALB,78.68351102312975,741.9222211496028,96.26856522841413,control
LIVER_021,2024-01-22 08:00:00,ALB,17.123863760011435,720.3974143196511,97.38003569299299,control
LIVER_021,2024-01-22 09:00:00,ALB,20.300709259641142,770.6461157842433,92.56567118839986,drug_B
LIVER_021,2024-01-22 10:00:00,ALB,16.4519510311958,734.7103227588437,85.11149613441573,control
LIVER_021,2024-01-22 11:00:00,ALB,7.9327834706724145,877.2021562003423,99.65661872289735,control
LIVER_021,2024-01-22 12:00:00,ALB,15.7756793765354,814.679301198555,100.06110314127712,drug_A
LIVER_021,2024-01-22 13:00:00,ALB,31.450650228751297,907.637199524118,94.96175960554086,drug_A
LIVER_021,2024-01-22 14:00:00,ALB,22.124772128870614,718.1383320395423,96.59873807163996,drug_A
LIVER_021,2024-01-22 15:00:00,ALB,21.262815885029145,913.4480520084319,87.93797500505119,drug_A
LIVER_021,2024-01-22 16:00:00,ALB,37.08462903120573,915.7096385463958,97.8808755261996,drug_A
LIVER_021,2024-01-22 17:00:00,ALB,8.440218824045063,685.922059131411,92.03401549196386,control
LIVER_021,2024-01-22 18:00:00,ALB,32.34852150970093,828.7124165201824,88.9378131267978,drug_A
LIVER_021,2024-01-22 19:00:00,ALB,24.064837798788226,928.2098920958555,92.58434691170557,drug_A
LIVER_021,2024-01-22 20:00:00,ALB,8.5973267121062,735.4430571351525,105.39054936819196,drug_A
LIVER_021,2024-01-22 21:00:00,ALB,15.755262114104548,782.536214819007,84.57488920859551,control
LIVER_021,2024-01-22 22:00:00,ALB,18.461826901591785,735.2311974316569,90.52011578297133,control
LIVER_021,2024-01-22 23:00:00,ALB,34.5291204807619,705.6149294576283,86.52706730223535,drug_A
LIVER_022,2024-01-23 00:00:00,ALB,9.925955710961949,846.4980829741082,87.35510022838687,drug_B
LIVER_022,2024-01-23 01:00:00,ALB,6.834268790739424,764.0977436144215,93.16064255929335,drug_B
LIVER_022,2024-01-23 02:00:00,ALB,8.021866966028934,917.1245789321543,99.92823246442866,control
LIVER_022,2024-01-23 03:00:00,ALB,29.659526241946306,939.7079500733316,107.43577575099202,control
LIVER_022,2024-01-23 04:00:00,ALB,16.410009664035567,812.9411258275597,93.13826641315652,drug_A
LIVER_022,2024-01-23 05:00:00,ALB,6.9729613280279565,658.7331581828972,98.06658204592821,drug_B
LIVER_022,2024-01-23 06:00:00,ALB,24.983423994667795,932.634219798722,98.11061651186527,drug_A
LIVER_022,2024-01-23 07:00:00,ALB,21.23362648774175,989.1387849550339,89.689519906743,control
LIVER_022,2024-01-23 08:00:00,ALB,20.368217649683505,841.8187078467749,83.16351323444712,drug_A
