name,layer,type,assoc_score,effect_size,p_value,causal_strength,causal_confidence,causal_evidence_level,causal_mechanism,pathway_centrality,upstream_biomarkers,downstream_targets,clinical_actionability,temporal_stability,integrated_score,evidence_tier,discovery_methods,datasets
lactate_max,molecular,lab,0.0537679975399699,0.188116458822372,0.0161807400443974,0.1332441228893219,0.6278155627681377,3,,0.7439024624476269,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_collecting_duct', 'module_repair', 'module_acute_kidney_injury', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_TIMP2', 'gene_IGFBP7', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_max', 'wbc_mean', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_acute_kidney_injury', 'module_fibrosis', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_IL6', 'gene_COL1A1', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.5434547564133158,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
bilirubin_min,molecular,lab,0.051340042622908755,0.1849071909968267,0.021671640781620205,0.22372381238339875,0.6457033631049138,3,,0.6926349279371831,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_std', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_max', 'bilirubin_mean', 'module_collecting_duct', 'module_injury', 'module_repair', 'module_oxidative_stress', 'module_fibrosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_SOD2', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'wbc_min', 'wbc_max', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_max', 'bilirubin_mean', 'module_TAL', 'module_collecting_duct', 'module_repair', 'module_acute_kidney_injury', 'gene_HAVCR1', 'gene_LCN2', 'gene_TIMP2', 'gene_TNF', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.5375298883095981,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
potassium_mean,molecular,lab,0.0437008942937976,0.1593328370280451,0.05069245260901023,0.28086746594389944,0.5661771742720978,3,,0.6933701795298121,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_std', 'urea_peak_time', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_mean', 'platelets_max', 'wbc_min', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_mean', 'alt_min', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_collecting_duct', 'module_injury', 'module_acute_kidney_injury', 'module_oxidative_stress', 'module_apoptosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_TIMP2', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_COL1A1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_max', 'platelets_mean', 'wbc_min', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_max', 'module_proximal_tubule', 'module_collecting_duct', 'module_injury', 'module_acute_kidney_injury', 'module_oxidative_stress', 'module_inflammation', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_TIMP2', 'gene_IGFBP7', 'gene_IL6', 'gene_SOD2', 'outcome']",0.5,0.8,0.5090803864031839,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
urea_min,clinical,lab,0.045155779281199904,0.1522412857292244,0.04346702979435002,0.1292728332002726,0.3883922974588765,3,,0.6994647525253562,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_max', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_TAL', 'module_repair', 'module_acute_kidney_injury', 'module_oxidative_stress', 'module_inflammation', 'module_apoptosis', 'module_metabolism', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TGFB1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_slope_24h', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_max', 'potassium_std', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'platelets_min', 'platelets_max', 'platelets_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_repair', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_metabolism', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'outcome']",0.8,0.8,0.49351264940100303,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
platelets_min,clinical,lab,0.040720120346236295,0.14085403562512894,0.06865629470798629,0.018421401817577787,0.5454804110868436,3,,0.6287328850847264,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'urea_min', 'urea_max', 'urea_mean', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'wbc_max', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_acute_kidney_injury', 'module_oxidative_stress', 'module_inflammation', 'module_fibrosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_TNF', 'gene_IL6', 'gene_COL1A1', 'gene_SOD2', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_max', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'platelets_mean', 'wbc_max', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_max', 'module_TAL', 'module_collecting_duct', 'module_metabolism', 'gene_HAVCR1', 'gene_IL18', 'outcome']",0.5,0.8,0.49237887684882065,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
hemoglobin_mean,clinical,lab,0.04478056765239686,0.15560850317784253,0.04524180024014335,0.15158847059639735,0.5052604560794336,3,,0.6036796948429016,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_max', 'platelets_max', 'wbc_min', 'wbc_max', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'lactate_mean', 'ast_min', 'alt_min', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_injury', 'module_acute_kidney_injury', 'module_apoptosis', 'module_metabolism', 'gene_LCN2', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'gene_TGFB1', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_mean', 'sodium_std', 'sodium_slope_24h', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'wbc_min', 'wbc_max', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_max', 'bilirubin_min', 'bilirubin_mean', 'module_TAL', 'module_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_apoptosis', 'module_metabolism', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_COL1A1', 'gene_SOD2', 'outcome']",0.5,0.8,0.4899847152332206,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
sodium_mean,clinical,lab,0.04630233015215591,0.16646121439814873,0.03840385779545308,0.01572885910404708,0.5378331028587031,3,,0.49519675312125333,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_slope_24h', 'potassium_slope_24h', 'sodium_std', 'sodium_peak_time', 'chloride_min', 'chloride_std', 'chloride_slope_24h', 'hemoglobin_mean', 'wbc_min', 'glucose_mean', 'lactate_min', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'bilirubin_min', 'module_TAL', 'module_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_fibrosis', 'module_apoptosis', 'gene_TIMP2', 'gene_TNF', 'gene_IL6', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_max', 'urea_mean', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_max', 'wbc_min', 'glucose_mean', 'lactate_min', 'lactate_mean', 'ast_min', 'ast_max', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_TAL', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_fibrosis', 'gene_IGFBP7', 'gene_TNF', 'gene_IL6', 'gene_COL1A1', 'outcome']",0.5,0.8,0.4886347941588064,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
module_acute_kidney_injury,molecular,module,0.03761064688091008,0.1407920659349102,0.09265772437710496,0.08703256655532093,0.5626541742915803,3,,0.5591362751370615,"['creatinine_min', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_max', 'chloride_slope_24h', 'hemoglobin_min', 'hemoglobin_max', 'platelets_mean', 'wbc_max', 'wbc_mean', 'glucose_max', 'glucose_mean', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_injury', 'module_repair', 'module_fibrosis', 'module_metabolism', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TGFB1', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_mean', 'urea_min', 'urea_max', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_slope_24h', 'sodium_min', 'sodium_slope_24h', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'platelets_mean', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_max', 'ast_min', 'ast_mean', 'alt_max', 'alt_mean', 'bilirubin_max', 'module_injury', 'module_fibrosis', 'module_apoptosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_TIMP2', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_COL1A1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.4847797450477507,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
module_TAL,molecular,module,0.04500707029958597,0.165276789281286,0.04416327289169142,0.2028047851955615,0.5715607629831827,3,,0.3298687264601505,"['creatinine_mean', 'creatinine_peak_time', 'urea_mean', 'urea_slope_24h', 'potassium_max', 'sodium_min', 'sodium_mean', 'chloride_mean', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'platelets_mean', 'wbc_min', 'glucose_min', 'glucose_max', 'glucose_mean', 'lactate_min', 'ast_max', 'alt_min', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_collecting_duct', 'module_tubular_transport', 'module_oxidative_stress', 'gene_TIMP2', 'gene_IGFBP7', 'gene_COL1A1', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_std', 'creatinine_peak_time', 'urea_min', 'urea_mean', 'potassium_max', 'potassium_mean', 'sodium_mean', 'chloride_mean', 'chloride_peak_time', 'hemoglobin_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_mean', 'ast_min', 'bilirubin_max', 'module_repair', 'module_tubular_transport', 'gene_TIMP2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.47628385762050207,4,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
bilirubin_mean,molecular,lab,0.036592313147512746,0.12983119041216593,0.1018433598637909,0.05051759299147312,0.42921600301095497,3,,0.6864169581529438,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_mean', 'urea_slope_24h', 'potassium_min', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_mean', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_max', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_collecting_duct', 'module_oxidative_stress', 'module_inflammation', 'module_apoptosis', 'gene_LCN2', 'gene_IL18', 'gene_TGFB1', 'gene_SOD2', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_min', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_mean', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_max', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'hemoglobin_mean', 'platelets_min', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'module_TAL', 'module_collecting_duct', 'module_injury', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_fibrosis', 'gene_LCN2', 'gene_IL18', 'gene_TNF', 'gene_IL6', 'gene_COL1A1', 'gene_SOD2', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.47066578391866054,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
module_proximal_tubule,molecular,module,0.04195787381848712,0.15244618712385308,0.060646317667299554,0.08695421016550696,0.5422187810105166,3,,0.361796219885141,"['creatinine_slope_24h', 'potassium_mean', 'sodium_min', 'sodium_max', 'sodium_std', 'chloride_min', 'chloride_max', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_max', 'platelets_max', 'wbc_mean', 'glucose_min', 'lactate_max', 'ast_min', 'ast_mean', 'alt_mean', 'bilirubin_max', 'module_injury', 'module_tubular_transport', 'module_fibrosis', 'gene_IL18', 'gene_TNF', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'outcome']","['creatinine_max', 'creatinine_std', 'creatinine_peak_time', 'urea_slope_24h', 'potassium_min', 'potassium_max', 'potassium_mean', 'sodium_min', 'sodium_std', 'sodium_slope_24h', 'chloride_min', 'chloride_mean', 'hemoglobin_min', 'hemoglobin_mean', 'wbc_min', 'wbc_mean', 'glucose_min', 'glucose_max', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_mean', 'module_collecting_duct', 'module_repair', 'module_metabolism', 'gene_IL18', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_SOD2', 'outcome']",0.5,0.8,0.4683695007828022,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
gene_LCN2,molecular,gene,0.024860752337762967,0.08617360253765032,0.2664466593173045,0.20814727606984915,0.5048103805994781,3,,0.5208139592171793,"['creatinine_max', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_min', 'urea_max', 'urea_std', 'urea_slope_24h', 'potassium_mean', 'potassium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_max', 'chloride_mean', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_max', 'hemoglobin_mean', 'glucose_min', 'glucose_mean', 'lactate_min', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'bilirubin_min', 'bilirubin_mean', 'module_collecting_duct', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_inflammation', 'module_apoptosis', 'gene_HAVCR1', 'gene_IGFBP7', 'gene_IL6', 'gene_TGFB1', 'gene_SOD2', 'pathway_oxidative_apoptosis', 'outcome']","['creatinine_max', 'creatinine_slope_24h', 'creatinine_peak_time', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'urea_peak_time', 'potassium_min', 'potassium_max', 'potassium_mean', 'chloride_max', 'chloride_mean', 'hemoglobin_mean', 'platelets_min', 'platelets_mean', 'wbc_min', 'wbc_mean', 'glucose_max', 'lactate_min', 'lactate_max', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_mean', 'module_injury', 'module_repair', 'module_acute_kidney_injury', 'module_oxidative_stress', 'module_inflammation', 'module_apoptosis', 'gene_HAVCR1', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TGFB1', 'gene_SOD2', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']",0.8,0.8,0.46396216067014995,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
glucose_min,clinical,lab,0.0387110109992072,0.1340802471066916,0.08349197752204196,0.04659530162712542,0.3483280093507569,3,,0.7251247640897026,"['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'urea_slope_24h', 'potassium_min', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_min', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'wbc_min', 'wbc_max', 'wbc_mean', 'lactate_min', 'lactate_max', 'lactate_mean', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_collecting_duct', 'module_acute_kidney_injury', 'module_tubular_transport', 'module_oxidative_stress', 'module_apoptosis', 'module_metabolism', 'gene_IL6', 'gene_SOD2', 'outcome']","['creatinine_min', 'creatinine_max', 'creatinine_mean', 'creatinine_std', 'creatinine_slope_24h', 'urea_min', 'urea_max', 'urea_mean', 'urea_std', 'potassium_max', 'potassium_mean', 'potassium_std', 'potassium_slope_24h', 'potassium_peak_time', 'sodium_max', 'sodium_std', 'sodium_slope_24h', 'sodium_peak_time', 'chloride_min', 'chloride_mean', 'chloride_std', 'chloride_slope_24h', 'chloride_peak_time', 'hemoglobin_min', 'hemoglobin_mean', 'platelets_min', 'platelets_max', 'platelets_mean', 'wbc_min', 'wbc_mean', 'glucose_max', 'glucose_mean', 'lactate_max', 'lactate_mean', 'ast_min', 'ast_max', 'ast_mean', 'alt_min', 'alt_max', 'alt_mean', 'bilirubin_min', 'bilirubin_max', 'bilirubin_mean', 'module_proximal_tubule', 'module_TAL', 'module_collecting_duct', 'module_repair', 'module_tubular_transport', 'module_oxidative_stress', 'module_apoptosis', 'gene_HAVCR1', 'gene_LCN2', 'gene_IL18', 'gene_TIMP2', 'gene_IGFBP7', 'gene_TNF', 'gene_IL6', 'gene_TGFB1', 'pathway_inflammation_fibrosis', 'pathway_oxidative_apoptosis', 'outcome']",0.5,0.8,0.4630890881070864,5,['NOTEARS'],"['biomarker_dataset', 'clinical_dataset']"
